Name,Bridge number,Nakanishi index,Tunnel number,Symmetry type,Full symmetry group,Montesinos?,Montesinos fractions,Jones polynomial evaluated at exp(2*pi*sqrt(-1)/5),Tunnel number one detected by a realizable Heegaard splitting?,Lustig-Moriah?
11a_69,3,1,2,chiral,1,N,['n/a'],1.3071560872187487,N,N
11a_70,3,1,2,chiral,1,N,['n/a'],1.4304304234646992,N,N
11a_71,3,1,2,chiral,1,N,['n/a'],0.6060892004333905,N,N
11a_72,3,1,2,chiral,1,N,['n/a'],0.6209063819279644,N,N
11a_73,3,1,2,reversible,D1,N,['n/a'],0.8286360254448413,N,N
11a_74,3,1,1,reversible,D1,Y,"[1/2, 1/3, 3/11]",0.2830546701048872,Y,N
11a_75,2,1,1,reversible,D2,N,['n/a'],1.2016261237511452,Y,N
11a_76,3,1,2,chiral,1,N,['n/a'],1.1553448160003186,N,N
11a_77,2,1,1,reversible,D2,N,['n/a'],1.02222549131048,Y,N
11a_78,3,1,2,reversible,D2,Y,"[2/3, 2/3, 7/5]",1.8582847471059631,N,N
11a_79,3,1,2,chiral,1,N,['n/a'],1.027706764526834,N,N
11a_80,3,1,2,chiral,1,N,['n/a'],0.3092701834059141,N,N
11a_81,3,1,2,chiral,1,N,['n/a'],0.5348251408863187,N,N
11a_82,3,1,1,reversible,D1,Y,"[1/2, 1/3, 5/13]",0.646215216695325,Y,N
11a_83,3,1,1,reversible,D1,Y,"[1/2, 1/3, 8/13]",0.6548513915838816,Y,N
11a_84,2,1,1,reversible,D2,N,['n/a'],1.4940646639448827,Y,N
11a_85,2,1,1,reversible,D2,N,['n/a'],1.5196195399842434,Y,N
11a_86,3,1,2,reversible,D1,Y,"[2/3, 3/5, 1/4]",1.6051939937388033,N,N
11a_87,3,2,2,reversible,D1,Y,"[2/3, 3/5, 3/4]",1.3388860071239885,N,N
11a_88,3,1,2,reversible,D1,Y,"[1/3, 3/5, 3/4]",1.4940646639448827,N,N
11a_89,2,1,1,reversible,D2,N,['n/a'],0.5776118095825153,Y,N
11a_90,2,1,1,reversible,D2,N,['n/a'],1.4478885260198786,Y,N
11a_91,2,1,1,reversible,D2,N,['n/a'],1.1376152908957353,Y,N
11a_92,3,1,1,reversible,D1,Y,"[1/2, 1/3, 8/11]",0.44473291569239465,Y,N
11a_93,2,1,1,reversible,D2,N,['n/a'],1.5001366058750412,Y,N
11a_94,3,1,1,reversible,D1,Y,"[1/2, 1/3, 12/7]",0.15993154021954756,Y,N
11a_95,2,1,1,reversible,D2,N,['n/a'],1.0657617164587236,Y,N
11a_96,2,1,1,reversible,D2,N,['n/a'],1.338886007123949,Y,N
11a_97,3,2,2,reversible,D1,Y,"[1/3, 3/5, 1/4]",1.780530788842941,N,N
11a_98,2,1,1,reversible,D2,N,['n/a'],1.531536737651435,Y,N
11a_99,3,1,2,reversible,D1,N,['n/a'],1.4756989433274004,N,N
11a_100,3,1,2,reversible,D2,Y,"[2/3, 2/3, 5/8]",1.6997049519996132,N,N
11a_101,3,1,2,chiral,1,N,['n/a'],0.8395345608741798,N,N
11a_102,3,"[1, 2]",2,chiral,1,N,['n/a'],0.444732915692287,N,N
11a_103,3,1,2,chiral,Z2,Y,"[2/3, 1/3, 2/7]",1.301202880521495,N,N
11a_104,3,1,2,chiral,Z2,Y,"[2/3, 3/5, 2/5]",1.6358895321292544,N,N
11a_105,3,1,2,reversible,D1,Y,"[2/3, 2/5, 3/4]",1.7868302570639707,N,N
11a_106,3,1,2,reversible,D2,Y,"[2/3, 2/3, 5/4]",1.925977718923507,N,N
11a_107,3,2,2,reversible,D2,Y,"[2/3, 2/3, 7/4]",1.8552590014755357,N,N
11a_108,3,1,2,reversible,D1,Y,"[2/3, 1/3, 3/8]",1.6756165242362357,N,N
11a_109,3,1,2,reversible,D1,Y,"[2/3, 1/3, 5/8]",1.6414369246386191,N,N
11a_110,2,1,1,reversible,D2,N,['n/a'],0.8344067091608124,Y,N
11a_111,2,1,1,reversible,D2,N,['n/a'],1.0485641629366071,Y,N
11a_112,3,1,2,chiral,1,N,['n/a'],0.9838346552295688,N,N
11a_113,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4780499818329198,N,N
11a_114,3,1,2,chiral,1,N,['n/a'],0.8149633029304255,N,N
11a_115,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0310798084148987,N,N
11a_116,3,1,2,chiral,1,N,['n/a'],0.6717907580496998,N,N
11a_117,2,1,1,reversible,D2,N,['n/a'],1.4017221582095147,Y,N
11a_118,3,1,1,reversible,D1,Y,"[1/2, 1/3, 7/9]",1.0930149798996212,Y,N
11a_119,2,1,1,reversible,D4,N,['n/a'],0.9416073710803455,Y,N
11a_120,2,1,1,reversible,D2,N,['n/a'],1.0398587344391514,Y,N
11a_121,2,1,1,reversible,D4,N,['n/a'],1.4289294367000442,Y,N
11a_122,3,1,2,chiral,1,N,['n/a'],1.2541168207476339,N,N
11a_123,3,2,2,reversible,D1,N,['n/a'],2.203036274965475,N,N
11a_124,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.7013956917319006,N,N
11a_125,3,1,2,chiral,1,N,['n/a'],1.464792818171976,N,N
11a_126,3,1,2,reversible,D1,N,['n/a'],0.8260422515588971,N,N
11a_127,3,1,2,chiral,1,N,['n/a'],1.0365142594732206,N,N
11a_128,3,1,2,reversible,D2,Y,"[2/3, 2/3, 5/7]",1.3320792483314372,N,N
11a_129,3,1,2,chiral,1,N,['n/a'],1.0398587344228645,N,N
11a_130,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2423333470039937,N,N
11a_131,3,1,2,chiral,1,N,['n/a'],0.9342032361001412,N,N
11a_132,3,2,2,chiral,1,N,['n/a'],1.653773948079321,N,N
11a_133,3,2,2,reversible,D1,Y,"[2/3, 2/5, 1/4]",1.6345772236347096,N,N
11a_134,3,1,2,reversible,D2,Y,"[2/3, 2/3, 3/8]",1.8032182556682927,N,N
11a_135,3,2,2,reversible,D1,N,['n/a'],1.917634168088299,N,N
11a_136,3,1,2,chiral,1,N,['n/a'],1.0612498021869066,N,N
11a_137,3,1,2,chiral,1,N,['n/a'],1.0021436330711944,N,N
11a_138,3,1,2,chiral,1,N,['n/a'],0.8037316522857898,N,N
11a_139,3,1,2,reversible,D1,Y,"[2/3, 1/3, 7/4]",1.8807394569812046,N,N
11a_140,2,1,1,reversible,D2,N,['n/a'],1.3549617522323705,Y,N
11a_141,3,1,2,chiral,1,N,['n/a'],0.7560573779775429,N,N
11a_142,3,1,2,reversible,D1,Y,"[1/3, 2/5, 1/4]",1.400190396875782,N,N
11a_143,3,2,2,reversible,D1,Y,"[1/3, 2/5, 3/4]",1.7262386871439654,N,N
11a_144,2,1,1,reversible,D2,N,['n/a'],0.4838890355961866,Y,N
11a_145,2,1,1,reversible,D2,N,['n/a'],1.020124058032735,Y,N
11a_146,3,1,2,chiral,1,N,['n/a'],1.4391859470118673,N,N
11a_147,3,1,2,chiral,1,N,['n/a'],1.055942661260847,N,N
11a_148,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.32030052108935264,N,N
11a_149,3,1,2,chiral,1,N,['n/a'],0.9183239250572479,N,N
11a_150,3,1,2,chiral,1,N,['n/a'],0.7514508508943131,N,N
11a_151,3,1,2,chiral,1,N,['n/a'],0.8010572436359377,N,N
11a_152,3,1,2,chiral,1,N,['n/a'],1.1114561800018958,N,N
11a_153,3,1,1,reversible,D1,Y,"[1/2, 1/3, 9/7]",0.7363463205492871,Y,N
11a_154,2,1,1,reversible,D2,N,['n/a'],1.065761716458734,Y,N
11a_155,3,2,2,reversible,D1,N,['n/a'],2.394626303603226,N,N
11a_156,3,1,2,chiral,1,N,['n/a'],0.5412784022942775,N,N
11a_157,3,2,2,chiral,1,N,['n/a'],2.107883346830401,N,N
11a_158,3,1,2,reversible,D1,N,['n/a'],0.8857116468223201,N,N
11a_159,2,1,1,reversible,D2,N,['n/a'],1.5938276334224222,Y,N
11a_160,3,1,2,reversible,D1,N,['n/a'],1.155344816000357,N,N
11a_161,3,1,1,reversible,D1,Y,"[1/2, 1/3, 2/9]",1.109523762142982,Y,N
11a_162,3,1,2,chiral,1,N,['n/a'],1.5284004335080612,N,N
11a_163,3,1,2,chiral,1,N,['n/a'],1.1455780926314052,N,N
11a_164,3,1,2,chiral,1,N,['n/a'],1.6781759320475873,N,N
11a_165,3,2,2,reversible,D1,Y,"[2/3, 1/3, 5/4]",2.03244262834858,N,N
11a_166,2,1,1,reversible,D2,N,['n/a'],1.53746069706288,Y,N
11a_167,3,1,2,chiral,1,N,['n/a'],0.7940128895745145,N,N
11a_168,3,1,2,chiral,1,N,['n/a'],1.6358895321292544,N,N
11a_169,3,1,2,chiral,1,N,['n/a'],1.261344368648225,N,N
11a_170,3,1,2,reversible,D1,N,['n/a'],1.3242363804988921,N,N
11a_171,3,1,2,reversible,D1,N,['n/a'],0.12641678658111558,N,N
11a_172,3,1,2,chiral,1,N,['n/a'],1.258588589990808,N,N
11a_173,3,2,2,reversible,D1,N,['n/a'],2.2743487798921294,N,N
11a_174,2,1,1,reversible,D2,N,['n/a'],1.101300305330913,Y,N
11a_175,2,1,1,reversible,D4,N,['n/a'],1.1739366481198428,Y,N
11a_176,2,1,1,reversible,D2,N,['n/a'],1.0398587344239825,Y,N
11a_177,2,1,1,reversible,D2,N,['n/a'],0.9723467238020665,Y,N
11a_178,2,1,1,reversible,D2,N,['n/a'],1.0310798084148387,Y,N
11a_179,2,1,1,reversible,D4,N,['n/a'],1.372413502286271,Y,N
11a_180,2,1,1,reversible,D2,N,['n/a'],0.6820495418468266,Y,N
11a_181,3,2,2,reversible,D2,Y,"[2/3, 2/3, 7/3]",2.217914993027444,N,Y
11a_182,2,1,1,reversible,D2,N,['n/a'],1.3372822734046865,Y,N
11a_183,2,1,1,reversible,D2,N,['n/a'],0.6174405832253702,Y,N
11a_184,2,1,1,reversible,D2,N,['n/a'],1.2016261237510657,Y,N
11a_185,2,1,1,reversible,D2,N,['n/a'],0.5242153112539396,Y,N
11a_186,2,1,1,reversible,D4,N,['n/a'],0.7560573779776786,Y,N
11a_187,3,1,2,chiral,Z2,Y,"[2/3, 1/3, 8/5]",1.7017465443826905,N,N
11a_188,2,1,1,reversible,D2,N,['n/a'],0.5738846062270767,Y,N
11a_189,3,1,2,chiral,1,N,['n/a'],1.1133852439154968,N,N
11a_190,2,1,1,reversible,D2,N,['n/a'],0.9159841538082728,Y,N
11a_191,2,1,1,reversible,D2,N,['n/a'],0.6230387237406755,Y,N
11a_192,2,1,1,reversible,D2,N,['n/a'],0.5412784022943018,Y,N
11a_193,2,1,1,reversible,D2,N,['n/a'],1.3698811787123912,Y,N
11a_194,3,1,2,reversible,D2,Y,"[1/3, 1/3, 5/8]",1.7262386871577629,N,N
11a_195,2,1,1,reversible,D2,N,['n/a'],1.5924806635422342,Y,N
11a_196,3,2,2,reversible,D1,N,['n/a'],1.3472520987602747,N,N
11a_197,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.3648024358343114,N,N
11a_198,3,1,2,reversible,D2,Y,"[1/3, 3/5, 3/5]",1.2496290494835807,N,N
11a_199,3,1,2,chiral,Z2,Y,"[2/3, 1/3, 4/7]",1.0485641629366074,N,N
11a_200,3,"[1, 2]",2,reversible,D2,Y,"[1/3, 2/5, 2/5]",1.201626123751178,N,N
11a_201,3,1,2,chiral,Z2,Y,"[2/3, 1/3, 4/5]",0.7160929051306827,N,N
11a_202,3,1,2,reversible,D2,Y,"[2/3, 2/3, 3/7]",1.2496290494835518,N,N
11a_203,2,1,1,reversible,D2,N,['n/a'],1.2783955672097116,Y,N
11a_204,2,1,1,reversible,D2,N,['n/a'],0.3475241575014948,Y,N
11a_205,2,1,1,reversible,D2,N,['n/a'],1.6051939937386492,Y,N
11a_206,2,1,1,reversible,D2,N,['n/a'],0.6515661775661206,Y,N
11a_207,2,1,1,reversible,D2,N,['n/a'],0.5133862617884475,Y,N
11a_208,2,1,1,reversible,D2,N,['n/a'],1.478049981826439,Y,N
11a_209,3,1,2,chiral,1,N,['n/a'],1.0042826905854678,N,N
11a_210,2,1,1,reversible,D2,N,['n/a'],1.2406048056377028,Y,N
11a_211,2,1,1,reversible,D2,N,['n/a'],1.1768906624070574,Y,N
11a_212,3,1,2,reversible,D1,N,['n/a'],1.2931727664465364,N,N
11a_213,3,1,2,chiral,1,N,['n/a'],0.714238428409729,N,N
11a_214,3,1,2,reversible,D2,Y,"[2/3, 2/3, 1/5]",0.4524729204784546,N,N
11a_215,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.2034106541767577,N,N
11a_216,3,1,2,chiral,1,N,['n/a'],1.347252098760333,N,N
11a_217,3,1,2,chiral,1,N,['n/a'],0.4495322319981562,N,N
11a_218,3,1,2,chiral,1,N,['n/a'],0.9342032361001412,N,N
11a_219,3,1,2,reversible,D2,Y,"[1/3, 1/3, 5/7]",1.2332557186313,N,N
11a_220,2,1,1,reversible,D2,N,['n/a'],1.282782703746936,Y,N
11a_221,3,1,1,reversible,D1,Y,"[1/2, 1/3, 9/5]",0.330963444017777,Y,N
11a_222,3,1,1,reversible,D1,Y,"[1/2, 1/3, 11/7]",0.922097179693474,Y,N
11a_223,3,1,2,reversible,D2,Y,"[1/3, 1/3, 3/8]",1.6490725184994826,N,N
11a_224,2,1,1,reversible,D2,N,['n/a'],1.1276950263870482,Y,N
11a_225,2,1,1,reversible,D2,N,['n/a'],1.372413502286034,Y,N
11a_226,2,1,1,reversible,D2,N,['n/a'],1.5867621269486698,Y,N
11a_227,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.1728292766338527,N,N
11a_228,3,1,2,reversible,D1,N,['n/a'],0.5452285484960054,N,N
11a_229,2,1,1,reversible,D2,N,['n/a'],0.39640165554804413,Y,N
11a_230,2,1,1,reversible,D2,N,['n/a'],1.4865250561315513,Y,N
11a_231,4,2,2,reversible,D2,Y,"[1/2, 1/3, 2/3, 1/3]",1.3805764371449414,N,N
11a_232,3,1,2,chiral,Z2,N,['n/a'],1.9758724452942302,N,N
11a_233,3,1,2,chiral,1,N,['n/a'],1.4382641182742586,N,N
11a_234,2,1,1,reversible,D2,N,['n/a'],0.1458980337503153,Y,N
11a_235,2,1,1,reversible,D2,N,['n/a'],1.1013003053309767,Y,N
11a_236,2,1,1,reversible,D2,N,['n/a'],1.4940646639449011,Y,N
11a_237,3,"[1, 2]",2,reversible,D2,Y,"[1/3, 1/3, 7/5]",1.8933510969418565,N,N
11a_238,2,1,1,reversible,D2,N,['n/a'],0.7286766532664093,Y,N
11a_239,3,2,2,reversible,D2,N,['n/a'],0.9290526318315059,N,N
11a_240,3,1,1,reversible,D1,Y,"[1/2, 1/3, 6/5]",0.6737620787507357,Y,N
11a_241,3,1,1,reversible,D1,Y,"[1/2, 1/3, 10/7]",0.7560573779776786,Y,N
11a_242,2,1,1,reversible,D2,N,['n/a'],1.3724135022862747,Y,N
11a_243,2,1,1,reversible,D2,N,['n/a'],1.5867621269488204,Y,N
11a_244,3,"[1, 2]",2,chiral,Z2,N,['n/a'],2.0808163410349776,N,N
11a_245,3,1,1,reversible,D2,Y,"[1/2, 1/3, 10/3]",1.0794743587862685,Y,N
11a_246,2,1,1,reversible,D2,N,['n/a'],0.8664735454725594,Y,N
11a_247,2,1,1,reversible,D2,N,['n/a'],1.0,Y,N
11a_248,3,1,2,reversible,D1,N,['n/a'],0.6060892004335815,N,N
11a_249,3,2,2,reversible,D1,N,['n/a'],1.8758998610822528,N,N
11a_250,3,1,2,reversible,D1,N,['n/a'],0.623038723740633,N,N
11a_251,3,1,2,chiral,1,N,['n/a'],0.5452285484960054,N,N
11a_252,3,1,2,chiral,1,N,['n/a'],0.3784778957732728,N,N
11a_253,3,1,2,chiral,1,N,['n/a'],0.5452285484960054,N,N
11a_254,3,1,2,chiral,1,N,['n/a'],0.3784778957732728,N,N
11a_255,3,1,2,chiral,1,N,['n/a'],1.027706764526834,N,N
11a_256,3,1,2,chiral,1,N,['n/a'],0.43685579867287405,N,N
11a_257,3,1,1,reversible,D1,Y,"[1/2, 1/3, 7/11]",0.8344067091608124,Y,N
11a_258,3,1,1,reversible,D1,Y,"[1/2, 1/3, 5/9]",1.0056024257980596,Y,N
11a_259,3,1,1,reversible,D1,Y,"[1/2, 1/3, 4/11]",0.748589687361224,Y,N
11a_260,3,1,1,reversible,D1,Y,"[1/2, 1/3, 4/9]",0.899783371162056,Y,N
11a_261,3,1,2,chiral,1,N,['n/a'],0.7514508509107773,N,N
11a_262,3,1,2,chiral,1,N,['n/a'],0.7752674466290261,N,N
11a_263,4,2,2,reversible,D2,Y,"[1/2, 1/3, 1/3, 1/3]",1.4478885260197865,N,N
11a_264,3,1,2,chiral,1,N,['n/a'],0.5872577299109327,N,N
11a_265,3,1,2,chiral,1,N,['n/a'],0.5242153112540726,N,N
11a_266,3,1,2,reversible,D1,N,['n/a'],1.1965182537230803,N,N
11a_267,3,1,2,chiral,1,N,['n/a'],1.31735392935976,N,N
11a_268,3,1,2,chiral,1,N,['n/a'],1.0132938067740442,N,N
11a_269,3,1,2,chiral,1,N,['n/a'],0.17282927663377157,N,N
11a_270,3,1,2,chiral,1,N,['n/a'],0.3092701834059136,N,N
11a_271,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.8156379134230394,N,N
11a_272,3,1,2,chiral,1,N,['n/a'],1.1133852439155048,N,N
11a_273,3,1,2,chiral,1,N,['n/a'],0.961574239927759,N,N
11a_274,3,"[1, 2]",2,chiral,1,N,['n/a'],1.5127492898374015,N,N
11a_275,3,1,2,chiral,1,N,['n/a'],1.3886913898852271,N,N
11a_276,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0008193369152356,N,N
11a_277,3,2,2,reversible,D1,N,['n/a'],2.194768232943911,N,N
11a_278,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.9498171094208739,N,N
11a_279,3,1,2,reversible,D1,N,['n/a'],1.057197909585525,N,N
11a_280,3,1,2,reversible,D1,N,['n/a'],1.0624987806124468,N,N
11a_281,3,1,2,reversible,D1,N,['n/a'],0.7852182587522814,N,N
11a_282,3,1,2,chiral,1,N,['n/a'],0.5348251408863817,N,N
11a_283,3,1,2,chiral,1,N,['n/a'],1.7307305119856096,N,N
11a_284,3,1,2,chiral,1,N,['n/a'],0.7374586421826672,N,N
11a_285,3,1,2,reversible,D1,N,['n/a'],0.8037316522859633,N,N
11a_286,3,1,2,chiral,1,N,['n/a'],1.5053032705609088,N,N
11a_287,3,1,2,chiral,1,N,['n/a'],0.8353884733679646,N,N
11a_288,3,1,2,reversible,D1,N,['n/a'],0.9506796971071937,N,N
11a_289,3,1,2,chiral,1,N,['n/a'],1.155344816000357,N,N
11a_290,3,1,2,chiral,1,N,['n/a'],1.615659764260025,N,N
11a_291,3,2,2,reversible,D1,N,['n/a'],2.2458314081413318,N,N
11a_292,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.3780591138747786,N,N
11a_293,3,2,2,reversible,D1,N,['n/a'],2.1979300150989682,N,N
11a_294,3,1,2,reversible,D1,N,['n/a'],1.4391859470118673,N,N
11a_295,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0398587344391514,N,N
11a_296,3,"[1, 2]",2,chiral,1,N,['n/a'],1.5292679298661471,N,N
11a_297,3,2,2,reversible,D2,N,['n/a'],1.4647928181723076,N,N
11a_298,3,"[1, 2]",2,chiral,1,N,['n/a'],0.6851886155200204,N,N
11a_299,3,1,2,chiral,1,N,['n/a'],0.5412784022943018,N,N
11a_300,3,"[1, 2]",2,chiral,1,N,['n/a'],1.6660196172688562,N,N
11a_301,3,1,2,chiral,1,N,['n/a'],1.6740327666962003,N,N
11a_302,3,1,2,reversible,D1,N,['n/a'],1.5090308728226778,N,N
11a_303,3,1,2,chiral,1,N,['n/a'],1.4633270785656325,N,N
11a_304,3,1,2,reversible,D1,N,['n/a'],1.4978202358159758,N,N
11a_305,3,1,2,reversible,D1,N,['n/a'],0.8920321519358003,N,N
11a_306,2,1,1,reversible,D4,N,['n/a'],1.1739366481223485,Y,N
11a_307,2,1,1,reversible,D2,N,['n/a'],1.3012028805215852,Y,N
11a_308,2,1,1,reversible,D2,N,['n/a'],0.6374620518254767,Y,N
11a_309,2,1,1,reversible,D2,N,['n/a'],1.26409413960645,Y,N
11a_310,2,1,1,reversible,D2,N,['n/a'],0.8096798518634338,Y,N
11a_311,2,1,1,reversible,D2,N,['n/a'],1.4210442841539692,Y,N
11a_312,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.261344368648432,N,N
11a_313,3,1,2,reversible,D1,N,['n/a'],1.0657617164585826,N,N
11a_314,3,2,2,reversible,D1,N,['n/a'],2.006497246798697,N,N
11a_315,3,1,2,chiral,1,N,['n/a'],0.3436866652719174,N,N
11a_316,3,1,2,chiral,1,N,['n/a'],0.6408195758731656,N,N
11a_317,3,2,2,reversible,D1,N,['n/a'],1.1032471272689066,N,N
11a_318,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.2276118737622237,N,N
11a_319,3,"[1, 2]",2,chiral,1,N,['n/a'],0.5348251408864051,N,N
11a_320,3,1,2,chiral,1,N,['n/a'],0.9379126098984751,N,N
11a_321,3,2,2,reversible,D1,N,['n/a'],0.19187062394901197,N,N
11a_322,3,2,2,chiral,1,N,['n/a'],1.0559426612610872,N,N
11a_323,3,1,2,chiral,1,N,['n/a'],0.4838890356003915,N,N
11a_324,3,1,2,reversible,D1,N,['n/a'],0.8344067091637594,N,N
11a_325,3,1,2,reversible,D1,N,['n/a'],1.0710202029091613,N,N
11a_326,3,1,2,chiral,1,N,['n/a'],1.1976261719141574,N,N
11a_327,3,1,2,reversible,D1,N,['n/a'],1.2265310417762276,N,N
11a_328,3,1,2,chiral,1,N,['n/a'],0.5554371331356887,N,N
11a_329,3,2,2,reversible,D1,N,['n/a'],0.449532231997854,N,N
11a_330,3,1,2,chiral,1,N,['n/a'],0.8452308397889261,N,N
11a_331,3,1,2,chiral,1,N,['n/a'],0.8123258729221712,N,N
11a_332,3,2,2,reversible,D2,N,['n/a'],2.203408308497831,N,N
11a_333,2,1,1,reversible,D4,N,['n/a'],1.6016902068639465,Y,N
11a_334,2,1,1,reversible,D2,N,['n/a'],0.7082039324993694,Y,N
11a_335,2,1,1,reversible,D2,N,['n/a'],1.464233128646122,Y,N
11a_336,2,1,1,reversible,D2,N,['n/a'],1.1437033291077725,Y,N
11a_337,2,1,1,reversible,D2,N,['n/a'],0.9319033345984888,Y,N
11a_338,3,1,2,reversible,D2,Y,"[1/3, 1/3, 5/4]",2.055728090000841,N,N
11a_339,2,1,1,reversible,D2,N,['n/a'],1.35496175223237,Y,N
11a_340,3,2,2,reversible,D2,Y,"[1/3, 1/3, 7/4]",1.9896265400283573,N,N
11a_341,2,1,1,reversible,D2,N,['n/a'],1.5374606970628708,Y,N
11a_342,2,1,1,reversible,D2,N,['n/a'],0.5895117958968066,Y,N
11a_343,2,1,1,reversible,D2,N,['n/a'],1.4337810467434677,Y,N
11a_344,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2844544858955091,N,N
11a_345,3,1,2,chiral,1,N,['n/a'],0.6820495418467735,N,N
11a_346,3,1,2,reversible,D1,N,['n/a'],1.852228313082608,N,N
11a_347,3,2,2,reversible,D1,N,['n/a'],1.5938276334224222,N,N
11a_348,3,1,2,reversible,D1,N,['n/a'],0.8817827078427257,N,N
11a_349,3,1,2,reversible,D1,N,['n/a'],0.5813151158141371,N,N
11a_350,3,1,2,reversible,D1,N,['n/a'],0.7044485628383703,N,N
11a_351,3,1,2,reversible,D2,N,['n/a'],1.1314944962957216,N,N
11a_352,3,2,2,reversible,D2,N,['n/a'],1.7548181697350602,N,N
11a_353,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.9637908363237198,N,N
11a_354,3,2,2,reversible,D1,N,['n/a'],1.5600818388148612,N,N
11a_355,2,1,1,reversible,D2,N,['n/a'],1.5278640450004204,Y,N
11a_356,2,1,1,reversible,D2,N,['n/a'],0.8452308397885535,Y,N
11a_357,2,1,1,reversible,D4,N,['n/a'],0.7869054771950433,Y,N
11a_358,2,1,1,reversible,D2,N,['n/a'],1.1845894848015137,Y,N
11a_359,2,1,1,reversible,D2,N,['n/a'],0.7606360077334109,Y,N
11a_360,2,1,1,reversible,D2,N,['n/a'],1.5122073497903628,Y,N
11a_361,3,"[1, 2]",2,reversible,D2,Y,"[1/3, 1/3, 3/7]",1.0657617164587212,N,N
11a_362,3,1,2,reversible,D2,Y,"[1/3, 1/3, 1/5]",0.7410467470090099,N,N
11a_363,2,1,1,reversible,D4,N,['n/a'],1.5024494047228225,Y,N
11a_364,2,1,1,reversible,D2,N,['n/a'],1.2360679774997898,Y,N
11a_365,2,1,1,reversible,D4,N,['n/a'],1.6164804329187739,Y,N
11a_366,3,2,2,reversible,D6,Y,"[1/3, 1/3, 7/3]",2.294246162420727,N,Y
11a_367,2,1,1,reversible,Z2,N,['n/a'],1.0,Y,N
11n_1,3,1,1,reversible,D1,Y,"[1/2, 3/5, -5/7]",1.2668379419843578,Y,N
11n_2,3,1,1,reversible,D1,Y,"[1/2, 3/5, -2/7]",1.4376941012509459,Y,N
11n_3,3,1,1,reversible,D1,Y,"[1/2, -3/5, 5/7]",0.6737620787507306,Y,N
11n_4,3,1,2,chiral,1,N,['n/a'],0.4524729204784516,N,N
11n_5,3,1,2,chiral,1,N,['n/a'],0.11975749991572351,N,N
11n_6,3,1,2,chiral,1,N,['n/a'],0.31352920518711985,N,N
11n_7,3,1,2,chiral,1,N,['n/a'],0.2488761339122791,N,N
11n_8,3,1,2,chiral,1,N,['n/a'],0.8997833711621348,N,N
11n_9,3,1,2,chiral,1,N,['n/a'],0.6515661775710306,N,N
11n_10,3,1,2,chiral,1,N,['n/a'],0.6230387237292117,N,N
11n_11,3,1,2,chiral,1,N,['n/a'],0.9416073710803219,N,N
11n_12,3,1,1,reversible,D1,Y,"[1/2, -3/5, 2/7]",1.096187084284047,Y,N
11n_13,3,1,1,reversible,D1,Y,"[1/2, 3/5, -4/5]",1.2360679774997898,Y,N
11n_14,3,1,1,reversible,D1,Y,"[1/2, 3/5, -1/5]",1.3549617522350514,Y,N
11n_15,3,1,1,reversible,D1,Y,"[1/2, -3/5, 4/5]",1.0146018209169385,Y,N
11n_16,3,1,1,reversible,D1,Y,"[1/2, 3/5, -4/7]",0.8385576508259629,Y,N
11n_17,3,1,1,reversible,D1,Y,"[1/2, 3/5, -3/7]",0.6737620787525156,Y,N
11n_18,3,1,1,reversible,D1,Y,"[1/2, -3/5, 4/7]",1.4170852545827228,Y,N
11n_19,3,1,1,reversible,D1,Y,"[1/2, -3/5, 1/5]",1.2360679774997898,Y,N
11n_20,3,1,1,reversible,D1,Y,"[1/2, -3/5, 3/7]",1.2668379419852656,Y,N
11n_21,3,1,2,chiral,1,N,['n/a'],0.4524729204784516,N,N
11n_22,3,1,2,chiral,1,N,['n/a'],0.3964016555480725,N,N
11n_23,3,1,2,chiral,1,N,['n/a'],0.31352920518710603,N,N
11n_24,3,1,2,chiral,1,N,['n/a'],0.47213595499957917,N,N
11n_25,3,1,2,chiral,1,N,['n/a'],0.45247292047844223,N,N
11n_26,3,1,2,chiral,1,N,['n/a'],0.22517346926358414,N,N
11n_27,3,1,2,chiral,1,N,['n/a'],0.1458980337503153,N,N
11n_28,3,1,1,reversible,D1,Y,"[1/2, 2/3, -7/9]",0.589511795896801,Y,N
11n_29,3,1,1,reversible,D1,Y,"[1/2, 2/3, -2/9]",0.6374620518253797,Y,N
11n_30,3,1,1,reversible,D1,Y,"[1/2, -2/3, 7/9]",0.9098300562505255,Y,N
11n_31,3,1,2,chiral,1,N,['n/a'],0.8664735454725623,N,N
